time_s,dr_x_m,dr_y_m,ref_x_m,ref_y_m,pos_error_m
2593.4,202249.57770117346,-194869.6234266726,1739.4790685321495,-5699.898004356764,275661.90282667987
2593.5,202270.46321939255,-194884.79036769905,1739.2506991767475,-5699.0613910528855,275688.2428455246
2593.599,202291.1466210938,-194899.806918865,1739.040561797783,-5698.230077845673,275714.31577621656
2593.699,202312.04039407635,-194914.99001708906,1738.8242428387216,-5697.397949090727,275740.661102534
2593.799,202332.9313789387,-194930.1855641715,1738.6293387427147,-5696.565411917029,275766.99767543084
2593.901,202354.24153729805,-194945.69111085325,1738.405398341197,-5695.727025741889,275793.8770457907
2593.999,202374.7227929652,-194960.6023696638,1738.2000766419224,-5694.925837282323,275819.7066218398
2594.099,202395.62199454938,-194975.82242085107,1737.9650804047933,-5694.123061718448,275846.07481447986
2594.199,202416.52102482805,-194991.05730327475,1737.7573912822565,-5693.321104861951,275872.43266287487
2594.3,202437.63201385993,-195006.462591517,1737.5519159957232,-5692.519088332749,275899.0600854159
2594.4,202458.5352632175,-195021.72367034358,1737.344141056632,-5691.7359027533075,275925.4262179818
2594.5,202479.4423552843,-195036.98759380897,1737.1320876305847,-5690.961350256824,275951.79431527323
2594.599,202500.1345387899,-195052.1067765416,1736.927212052059,-5690.205016951319,275977.8890674531
2594.7,202521.24737131738,-195067.55076418316,1736.7117210481676,-5689.445512138399,276004.52261720056
2594.8,202542.14914184416,-195082.84948770868,1736.491448467017,-5688.704212985262,276030.89397024526
2594.899,202562.84169829063,-195097.99274437324,1736.2743019114573,-5687.983975451613,276056.9897576502
2595.0,202583.95487712524,-195113.4454740188,1736.04711045147,-5687.262230431601,276083.61224904924
2595.099,202604.65582878474,-195128.5983192276,1735.833558954888,-5686.562774503125,276109.70390661235
2595.199,202625.56719362343,-195143.91132873175,1735.6275055886251,-5685.862655750233,276136.05355845165
2595.3,202646.69414604703,-195159.38192042668,1735.421770147243,-5685.167213196875,276162.6647586969
2595.399,202667.40562113738,-195174.5540197343,1735.217370280925,-5684.50115263944,276188.74779913103
2595.5,202688.5416809759,-195190.0435987376,1735.0024450479707,-5683.837632371661,276215.3634959727
2595.6,202709.47769033167,-195205.39603680064,1734.801692386367,-5683.187941392151,276241.7197923558
2595.699,202730.2037624407,-195220.5969629061,1734.6105381410523,-5682.556375921143,276267.8000150247
2595.799,202751.14619899844,-195235.9552926067,1734.4188024258651,-5681.937141658049,276294.1376330633
2595.899,202772.09452406468,-195251.32336969374,1734.2304845606443,-5681.329419927763,276320.47586757015
2596.0,202793.25475889613,-195266.85204692534,1734.0430775635355,-5680.729275159345,276347.0726270681
2596.099,202814.003920628,-195282.0810462994,1733.8669836881957,-5680.155760599226,276373.138243612
2596.199,202834.96715896326,-195297.47908725942,1733.6929297837908,-5679.589838420856,276399.46892095223
2596.3,202856.14506726357,-195313.03461048123,1733.5208641454103,-5679.031639803545,276426.05710936815
2596.4,202877.1230404719,-195328.45099986962,1733.3560731540122,-5678.496144595886,276452.38354264566
2596.5,202898.1029195034,-195343.8741808815,1733.1957485950963,-5677.974969106491,276478.70297889377
2596.6,202919.08613027853,-195359.3096135678,1733.0399582394982,-5677.468092507399,276505.0201662865
2596.699,202939.86904723398,-195374.61295715565,1732.8920748707687,-5676.981709655632,276531.08122464205
2596.799,202960.86848753193,-195390.08306755457,1732.7434020243247,-5676.506201581954,276557.4073727008
2596.9,202982.0743464577,-195405.7228297652,1732.6041567184081,-5676.045638078901,276583.98301223485
2596.999,203002.86981297893,-195421.06668029953,1732.4663488496187,-5675.610276900768,276610.0387483207
2597.1,203024.08888283963,-195436.73715156515,1732.3342460956267,-5675.187728785955,276636.6138530347
2597.199,203044.88707537073,-195452.11161240868,1732.210197454799,-5674.79381256341,276662.6541892773
2597.3,203066.10594648123,-195467.81640036416,1732.0968822554357,-5674.406906492987,276689.2146311129
2597.399,203086.91075094562,-195483.2186344033,1731.9768157863457,-5674.049319039849,276715.2510726878
2597.499,203107.92649002312,-195498.78619685548,1731.8647217676314,-5673.70410362492,276741.54015072255
2597.599,203128.93954233822,-195514.36555891138,1731.7606423291327,-5673.375567819111,276767.818125013
2597.7,203150.16172157697,-195530.11218379566,1731.6635190973316,-5673.05937297654,276794.3495090759
2597.8,203171.17379749933,-195545.71307293157,1731.5716116334622,-5672.763601319642,276820.6102692666
2597.9,203192.18502079486,-195561.32784570978,1731.4793187376952,-5672.48633637676,276846.86754906125
2597.999,203212.9846677841,-195576.79942786737,1731.399579382542,-5672.223854926479,276872.8534061684
2598.099,203233.99437488717,-195592.43501704207,1731.321671688343,-5671.977354025473,276899.0923521819
2598.199,203255.0047067033,-195608.08414524858,1731.2443839149705,-5671.746462852628,276925.3299119417
2598.299,203276.01430705932,-195623.74404734359,1731.1825383032026,-5671.527651774122,276951.5548363747
2598.4,203297.23435907392,-195639.5728467005,1731.1173589948057,-5671.322280056981,276978.0419922139
2598.5,203318.2422731542,-195655.25602045422,1731.0563550527893,-5671.134729733077,277004.25965855946
2598.599,203339.03735916453,-195670.79225339546,1731.0045200067548,-5670.9620663197065,277030.20480877627
2598.699,203360.04075781436,-195686.49223409293,1730.9533316643722,-5670.803872508956,277056.4034990504
2598.8,203381.2522994316,-195702.35473237553,1730.9067770791562,-5670.657051627538,277082.8539854304
2598.899,203402.04327763017,-195717.9072939868,1730.8621943423802,-5670.524537535291,277108.77462127653
2598.999,203423.0443539562,-195733.62303925227,1730.8174809127092,-5670.399718522049,277134.9549228192
2599.1,203444.25369146466,-195749.50338766383,1730.7786566856175,-5670.279881214317,277161.3920072946
2599.199,203465.04238168718,-195765.07516332218,1730.7431255225436,-5670.169040420099,277187.3027940687
2599.3,203486.24941445643,-195780.9674358724,1730.709380174931,-5670.0623062257155,277213.73375743505
2599.399,203507.03431202812,-195796.55195322607,1730.6769372239364,-5669.964921633028,277239.6391061831
2599.499,203528.02673396844,-195812.30065555056,1730.647813386661,-5669.874116657313,277265.8011896081
2599.6,203549.22791693386,-195828.2152829866,1730.6194935084077,-5669.792181136535,277292.22236216825
2599.7,203570.2177897508,-195843.97912873284,1730.5950350659243,-5669.717764097476,277318.37840168143
2599.799,203590.99814196915,-195859.59315291644,1730.5712544390337,-5669.652584245597,277344.2724065713
2599.9,203612.19562232244,-195875.52776972775,1730.5515504169673,-5669.593499855733,277370.6827417966
2599.999,203632.9713992324,-195891.15312512004,1730.533120990471,-5669.543642221548,277396.56684422685
2600.099,203653.95654618237,-195906.9426414274,1730.5181163987118,-5669.5005433020315,277422.7088097588
2600.2,203675.15123571645,-195922.89832007248,1730.5039046905379,-5669.46452930991,277449.11182922986
2600.299,203695.9246562293,-195938.54306081097,1730.493497283216,-5669.4354649780735,277474.9875007361
2600.4,203717.11942336362,-195954.5063303665,1730.4842795468148,-5669.413167377392,277501.3828015436
2600.499,203737.8945583668,-195970.15555077916,1730.484189194745,-5669.412948816752,277527.23556241725
2600.6,203759.0864449865,-195986.11839260333,1730.484189194745,-5669.412948816752,277553.60653467634
2600.7,203780.06866919264,-196001.92674869904,1730.484189194745,-5669.412948816752,277579.71899604297
2600.799,203800.84266577355,-196017.57869556948,1730.484189194745,-5669.412948816752,277605.57267102244
2600.899,203821.82460633724,-196033.38766552403,1730.484189194745,-5669.412948816752,277631.68540629605
2601.0,203843.01843792148,-196049.35794759024,1730.484189194745,-5669.412948816752,277658.0630166874
2601.1,203864.0026890079,-196065.1707800576,1730.484189194745,-5669.412948816752,277684.1801422019
2601.199,203884.7757012499,-196080.8266948818,1730.484189194745,-5669.412948816752,277710.03593949595
2601.3,203905.96871412836,-196096.80079875965,1730.484189194745,-5669.412948816752,277736.4156646446
2601.399,203926.74313292297,-196112.46093568802,1730.484189194745,-5669.412948816752,277762.2754395725
2601.499,203947.7263296384,-196128.27815410626,1730.484189194745,-5669.412948816752,277788.39492349833
2601.6,203968.9174524841,-196144.2542143625,1730.484189194745,-5669.412948816752,277814.7747041629
2601.7,203989.8999938164,-196160.07334549114,1730.484189194745,-5669.412948816752,277840.89508203784
2601.799,204010.67282464646,-196175.73367129758,1730.484189194745,-5669.412948816752,277866.7539480221
2601.9,204031.86323246063,-196191.7095751911,1730.484189194745,-5669.412948816752,277893.13319079205
2601.999,204052.63380467467,-196207.36898676734,1730.484189194745,-5669.412948816752,277918.9898444304
2602.099,204073.61629317046,-196223.18750960985,1730.484189194745,-5669.412948816752,277945.10988505004
2602.199,204094.59939000948,-196239.0064772363,1730.484189194745,-5669.412948816752,277971.23070309934
2602.3,204115.79006278797,-196254.9827791546,1730.484189194745,-5669.412948816752,277997.6105312822
2602.4,204136.772424626,-196270.80165188477,1730.484189194745,-5669.412948816752,278023.73080868926
2602.5,204157.75610476287,-196286.62049764954,1730.484189194745,-5669.412948816752,278049.85205695423
2602.6,204178.73852895855,-196302.43809712966,1730.484189194745,-5669.412948816752,278075.9715660722
2602.7,204199.72174116486,-196318.25677677972,1730.484189194745,-5669.412948816752,278102.09241898044
2602.8,204220.7065451655,-196334.07519082038,1730.484189194745,-5669.412948816752,278128.21427828533
2602.899,204241.4796297636,-196349.73415776956,1730.484189194745,-5669.412948816752,278154.07271992177
2603.0,204262.67396880404,-196365.71025219,1730.484189194745,-5669.412948816752,278180.4552842277
2603.099,204283.44877546944,-196381.36937692578,1730.484189194745,-5669.412948816752,278206.31514637766
2603.199,204304.43285145448,-196397.18618574349,1730.484189194745,-5669.412948816752,278232.43549330544
2603.299,204325.41463608047,-196412.99687160074,1730.484189194745,-5669.412948816752,278258.55000428396
2603.399,204346.39801097586,-196428.80608000635,1730.484189194745,-5669.412948816752,278284.66468998103
2603.499,204367.3809551576,-196444.61256291345,1730.484189194745,-5669.412948816752,278310.77722348075
2603.599,204388.36453824615,-196460.41349463523,1730.484189194745,-5669.412948816752,278336.88644670317
2603.699,204409.34730132247,-196476.20921875868,1730.484189194745,-5669.412948816752,278362.99153304077
2603.799,204430.3309217304,-196491.9998624989,1730.484189194745,-5669.412948816752,278389.09379108803
2603.9,204451.52425701745,-196507.9417607054,1730.484189194745,-5669.412948816752,278415.4524541801
2603.999,204472.2979731247,-196523.564590671,1730.484189194745,-5669.412948816752,278441.28690862213
2604.1,204493.49114089835,-196539.49613540716,1730.4841891947449,-5669.412948816752,278467.63841378863
2604.199,204514.26485350504,-196555.10943711217,1730.4758020710342,-5669.388195096791,278493.4894681398
2604.299,204535.24876218667,-196570.87635429745,1730.4675738291064,-5669.35511129757,278519.60449086723
2604.4,204556.44245143465,-196586.79524821189,1730.4563310303024,-5669.316307180842,278545.98257902317
2604.499,204577.2173300114,-196602.3944608764,1730.4398460261243,-5669.27351063016,278571.8431777318
2604.6,204598.4108520785,-196618.30694001145,1730.424395023732,-5669.223373556428,278598.2276397479
2604.7,204619.39494319388,-196634.0561051573,1730.4056292387934,-5669.168728182236,278624.35319931916
2604.799,204640.16959410248,-196649.64223009205,1730.3850738998858,-5669.109551547765,278650.21894162503
2604.899,204661.15431014166,-196665.38148863876,1730.3602826091621,-5669.045337688809,278676.3491718152
2604.999,204682.13872398157,-196681.11494948427,1730.337215650371,-5668.975773497973,278702.47764966753
2605.1,204703.33209407865,-196696.99804910252,1730.3107685146672,-5668.900315668144,278728.8673777483
2605.199,204724.10380737897,-196712.5595167625,1730.280547372831,-5668.823302026838,278754.7334640259
2605.3,204745.29367279328,-196728.42997698465,1730.2487208629316,-5668.739354884836,278781.1217737794
2605.399,204766.06302141695,-196743.98177134935,1730.2193080183263,-5668.652669713885,278806.98560780345
2605.499,204787.04143463937,-196759.68494074183,1730.1859068195508,-5668.561122663576,278833.11169748474
2605.6,204808.22547448036,-196775.5353735023,1730.1527503037266,-5668.464236264349,278859.49196686724
2605.7,204829.19648321383,-196791.21304834262,1730.1158547794769,-5668.3617886659695,278885.6052680808
2605.8,204850.16266147365,-196806.87164102215,1730.074589293231,-5668.2535550263,278911.70915233105
2605.9,204871.1255600422,-196822.5125029462,1730.0206498992538,-5668.140483971727,278937.81107279484
2606.0,204892.0871186433,-196838.14083647536,1729.9623996381627,-5668.01685272624,278963.9138388738
2606.099,204912.83846317895,-196853.60272560274,1729.8969970299038,-5667.8855001003685,278989.7599803016
2606.199,204933.7957707416,-196869.20390165967,1729.8222381014625,-5667.741377475423,279015.86716679926
2606.299,204954.74853661444,-196884.78367973524,1729.7365410130521,-5667.5842246547745,279041.97330877726
2606.399,204975.69226632238,-196900.33868319666,1729.6403325807114,-5667.414792625288,279068.0719938959
2606.499,204996.62779117754,-196915.87316654602,1729.5329076603905,-5667.230056119708,279094.1693299306
2606.6,205017.7681521513,-196931.54179948833,1729.4083975399426,-5667.028975518028,279120.53145103995
2606.7,205038.6903518296,-196947.03508182697,1729.2730189856309,-5666.809281829485,279146.635226575
2606.799,205059.38908771152,-196962.36074282997,1729.116681049989,-5666.5846070385605,279172.48009852617
2606.9,205080.4950282335,-196977.9747365921,1728.932389926322,-5666.355149184597,279198.84279236954
2606.999,205101.17530633346,-196993.26461245184,1728.7343261945543,-5666.129583581744,279224.6807654645
2607.1,205122.26100808202,-197008.8443361301,1728.5178880096703,-5665.894109860841,279251.03283906856
2607.199,205142.91662330442,-197024.10225271093,1728.2857515414757,-5665.670260019133,279276.85465751943
2607.3,205163.97660753765,-197039.65725745674,1728.026783345923,-5665.446882370968,279303.1938191159
2607.399,205184.60643765086,-197054.89042909376,1727.7412869753896,-5665.251692642398,279328.9991973792
2607.5,205205.63540400908,-197070.4162661346,1727.4348577846456,-5665.058065964373,279355.31003592
2607.599,205226.23494837762,-197085.62079530233,1727.1127736628207,-5664.878181970852,279381.0899622929
2607.7,205247.2327356298,-197101.12067333708,1726.7587080602843,-5664.708146880897,279407.3789100891
2607.799,205267.79769760044,-197116.30736315815,1726.394474405818,-5664.548224075543,279433.1385206779
2607.899,205288.55267711374,-197131.6435180676,1726.0055347179357,-5664.401500558915,279459.1479355996
2608.0,205309.49441732955,-197147.12825550805,1725.5918156368498,-5664.283961783688,279485.3932808479
